,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
872,77 ST,1/28/2017,8:00:00,239903021,390
873,77 ST,1/28/2017,12:00:00,239905123,2102
874,77 ST,1/28/2017,16:00:00,239909847,4724
875,77 ST,1/28/2017,20:00:00,239915745,5898
876,77 ST,1/29/2017,0:00:00,239918489,2744
877,77 ST,1/29/2017,4:00:00,239918987,498
878,77 ST,1/29/2017,8:00:00,239919299,312
879,77 ST,1/29/2017,12:00:00,239920781,1482
880,77 ST,1/29/2017,16:00:00,239924535,3754
881,77 ST,1/29/2017,20:00:00,239928578,4043
882,77 ST,1/30/2017,0:00:00,239930240,1662
883,77 ST,1/30/2017,4:00:00,239930441,201
884,77 ST,1/30/2017,8:00:00,239932237,1796
885,77 ST,1/30/2017,12:00:00,215578038,4655
886,77 ST,1/30/2017,16:00:00,239945450,6709
887,77 ST,1/30/2017,20:00:00,55693038,4565
888,77 ST,1/31/2017,0:00:00,239957752,2770
889,77 ST,1/31/2017,4:00:00,239957956,204
890,77 ST,1/31/2017,8:00:00,239959941,1985
891,77 ST,1/31/2017,12:00:00,76743315,4151
892,77 ST,1/31/2017,16:00:00,239973854,6858
893,77 ST,1/31/2017,20:00:00,55705679,4609
894,77 ST,2/1/2017,0:00:00,239986487,2796
895,77 ST,2/1/2017,4:00:00,239986727,240
896,77 ST,2/1/2017,8:00:00,239988650,1923
897,77 ST,2/1/2017,12:00:00,76761709,4151
898,77 ST,2/1/2017,16:00:00,240002487,6723
899,77 ST,2/1/2017,20:00:00,55718181,4657
900,77 ST,2/2/2017,0:00:00,240015532,3059
901,77 ST,2/2/2017,4:00:00,240015809,277
902,77 ST,2/2/2017,8:00:00,240017711,1902
903,77 ST,2/2/2017,12:00:00,76780289,4182
904,77 ST,2/2/2017,16:00:00,240031806,7070
905,77 ST,2/2/2017,20:00:00,55731356,4825
906,77 ST,2/3/2017,0:00:00,240045201,3161
907,77 ST,2/3/2017,4:00:00,240045468,267
908,77 ST,2/3/2017,8:00:00,240047188,1720
909,77 ST,2/3/2017,12:00:00,76799052,3879
910,77 ST,2/3/2017,16:00:00,240061329,7387
911,77 ST,2/3/2017,20:00:00,55744176,4444
912,77 ST,2/4/2017,0:00:00,240073512,2742
913,77 ST,2/4/2017,4:00:00,240073941,429
914,77 ST,2/4/2017,8:00:00,240074352,411
915,77 ST,2/4/2017,12:00:00,240076265,1913
916,77 ST,2/4/2017,16:00:00,240080283,4018
917,77 ST,2/4/2017,20:00:00,240085461,5178
918,77 ST,2/5/2017,0:00:00,240087953,2492
919,77 ST,2/5/2017,4:00:00,240088413,460
920,77 ST,2/5/2017,8:00:00,240088718,305
921,77 ST,2/5/2017,12:00:00,240090083,1365
922,77 ST,2/5/2017,16:00:00,240093226,3143
923,77 ST,2/5/2017,20:00:00,240096691,3465
924,77 ST,2/6/2017,0:00:00,240098645,1954
925,77 ST,2/6/2017,4:00:00,240098863,218
926,77 ST,2/6/2017,8:00:00,240100622,1759
927,77 ST,2/6/2017,12:00:00,76832922,3725
928,77 ST,2/6/2017,16:00:00,240113637,6525
929,77 ST,2/6/2017,20:00:00,55766705,4337
930,77 ST,2/7/2017,0:00:00,240125792,2718
931,77 ST,2/7/2017,4:00:00,240125931,139
932,77 ST,2/7/2017,8:00:00,240127866,1935
933,77 ST,2/7/2017,12:00:00,76850371,3852
934,77 ST,2/7/2017,16:00:00,230933485,6170
935,77 ST,2/7/2017,20:00:00,55779450,4777
936,77 ST,2/8/2017,0:00:00,240154699,2876
937,77 ST,2/8/2017,4:00:00,240154853,154
938,77 ST,2/8/2017,8:00:00,240156793,1940
939,77 ST,2/8/2017,12:00:00,76869013,3970
940,77 ST,2/8/2017,16:00:00,240170764,6999
941,77 ST,2/8/2017,20:00:00,55792024,4695
942,77 ST,2/9/2017,0:00:00,240184020,3145
943,77 ST,2/9/2017,4:00:00,240184290,270
944,77 ST,2/9/2017,8:00:00,240185684,1394
945,77 ST,2/9/2017,12:00:00,240190176,4492
946,77 ST,2/9/2017,16:00:00,240194644,4468
947,77 ST,2/9/2017,20:00:00,240200504,5860
948,77 ST,2/10/2017,0:00:00,240202717,2213
949,77 ST,2/10/2017,4:00:00,240202973,256
950,77 ST,2/10/2017,8:00:00,240204843,1870
951,77 ST,2/10/2017,12:00:00,211184639,5020
952,77 ST,2/10/2017,16:00:00,231001281,6280
953,77 ST,2/10/2017,20:00:00,55813178,4503
954,77 ST,2/11/2017,0:00:00,240231970,3380
955,77 ST,2/11/2017,4:00:00,240232448,478
956,77 ST,2/11/2017,8:00:00,240232857,409
957,77 ST,2/11/2017,12:00:00,240234938,2081
958,77 ST,2/11/2017,16:00:00,240239110,4172
959,77 ST,2/11/2017,20:00:00,240244896,5786
960,77 ST,2/12/2017,0:00:00,240247719,2823
961,77 ST,2/12/2017,4:00:00,240248158,439
962,77 ST,2/12/2017,8:00:00,240248466,308
963,77 ST,2/12/2017,12:00:00,240249751,1285
964,77 ST,2/12/2017,16:00:00,240252849,3098
965,77 ST,2/12/2017,20:00:00,240256186,3337
966,77 ST,2/13/2017,0:00:00,240257897,1711
967,77 ST,2/13/2017,4:00:00,240258092,195
968,77 ST,2/13/2017,8:00:00,240260011,1919
969,77 ST,2/13/2017,12:00:00,76934932,3890
970,77 ST,2/13/2017,16:00:00,240273598,6910
971,77 ST,2/13/2017,20:00:00,57128495,5504
972,77 ST,2/14/2017,0:00:00,240286204,2977
973,77 ST,2/14/2017,4:00:00,240286354,150
974,77 ST,2/14/2017,8:00:00,240288334,1980
975,77 ST,2/14/2017,12:00:00,76953297,3917
976,77 ST,2/14/2017,16:00:00,231074571,6229
977,77 ST,2/14/2017,20:00:00,55849957,4615
978,77 ST,2/15/2017,0:00:00,240315030,2805
979,77 ST,2/15/2017,4:00:00,240315255,225
980,77 ST,2/15/2017,8:00:00,240317129,1874
981,77 ST,2/15/2017,12:00:00,76971869,4042
982,77 ST,2/15/2017,16:00:00,240331117,6907
983,77 ST,2/15/2017,20:00:00,41911528,4667
984,77 ST,2/16/2017,0:00:00,240344156,3010
985,77 ST,2/16/2017,4:00:00,240344319,163
986,77 ST,2/16/2017,8:00:00,240346148,1829
987,77 ST,2/16/2017,12:00:00,76990188,3885
988,77 ST,2/16/2017,16:00:00,240359929,6950
989,77 ST,2/16/2017,20:00:00,55875299,4617
990,77 ST,2/17/2017,0:00:00,240372958,3129
991,77 ST,2/17/2017,4:00:00,240373122,164
992,77 ST,2/17/2017,8:00:00,240374725,1603
993,77 ST,2/17/2017,12:00:00,240380297,5572
994,77 ST,2/17/2017,16:00:00,231149291,6413
995,77 ST,2/17/2017,20:00:00,55887167,4030
996,77 ST,2/18/2017,0:00:00,240399597,3070
997,77 ST,2/18/2017,4:00:00,240400012,415
998,77 ST,2/18/2017,8:00:00,240400396,384
999,77 ST,2/18/2017,12:00:00,240402236,1840
1000,77 ST,2/18/2017,16:00:00,240406305,4069
1001,77 ST,2/18/2017,20:00:00,240411270,4965
1002,77 ST,2/19/2017,0:00:00,240413801,2531
1003,77 ST,2/19/2017,4:00:00,240414186,385
1004,77 ST,2/19/2017,8:00:00,240414494,308
1005,77 ST,2/19/2017,12:00:00,240415907,1413
1006,77 ST,2/19/2017,16:00:00,240419506,3599
1007,77 ST,2/19/2017,20:00:00,240423452,3946
1008,77 ST,2/20/2017,0:00:00,240425131,1679
1009,77 ST,2/20/2017,4:00:00,240425373,242
1010,77 ST,2/20/2017,8:00:00,240425901,528
1011,77 ST,2/20/2017,12:00:00,240428448,2547
1012,77 ST,2/20/2017,16:00:00,240433309,4861
1013,77 ST,2/20/2017,20:00:00,240439106,5797
1014,77 ST,2/21/2017,0:00:00,240441282,2176
1015,77 ST,2/21/2017,4:00:00,240441474,192
1016,77 ST,2/21/2017,8:00:00,240443090,1616
1017,77 ST,2/21/2017,12:00:00,225207450,5223
1018,77 ST,2/21/2017,16:00:00,240455417,6170
1019,77 ST,2/21/2017,20:00:00,55916374,4260
1020,77 ST,2/22/2017,0:00:00,240467318,2622
1021,77 ST,2/22/2017,4:00:00,240467497,179
1022,77 ST,2/22/2017,8:00:00,240469183,1686
1023,77 ST,2/22/2017,12:00:00,77067615,3681
1024,77 ST,2/22/2017,16:00:00,240482274,6520
1025,77 ST,2/22/2017,20:00:00,55927847,4494
1026,77 ST,2/23/2017,0:00:00,240494868,2698
1027,77 ST,2/23/2017,4:00:00,240495025,157
1028,77 ST,2/23/2017,8:00:00,240496754,1729
1029,77 ST,2/23/2017,12:00:00,77084880,3787
1030,77 ST,2/23/2017,16:00:00,240509751,6440
1031,77 ST,2/23/2017,20:00:00,55939273,4473
1032,77 ST,2/24/2017,0:00:00,240522394,2941
1033,77 ST,2/24/2017,4:00:00,240522577,183
1034,77 ST,2/24/2017,8:00:00,240524076,1499
1035,77 ST,2/24/2017,12:00:00,216021778,4327
1036,77 ST,2/24/2017,16:00:00,240537134,6872
1037,77 ST,2/24/2017,20:00:00,55950479,4141
1038,77 ST,2/25/2017,0:00:00,240549442,3157
1039,77 ST,2/25/2017,4:00:00,240549838,396
1040,77 ST,2/25/2017,8:00:00,240550229,391
1041,77 ST,2/25/2017,12:00:00,240552260,2031
1042,77 ST,2/25/2017,16:00:00,240556370,4110
1043,77 ST,2/25/2017,20:00:00,240561293,4923
1044,77 ST,2/26/2017,0:00:00,240563715,2422
1045,77 ST,2/26/2017,4:00:00,240564103,388
1046,77 ST,2/26/2017,8:00:00,240564388,285
1047,77 ST,2/26/2017,12:00:00,240565807,1419
1048,77 ST,2/26/2017,16:00:00,240569153,3346
1049,77 ST,2/26/2017,20:00:00,240572748,3595
1050,77 ST,2/27/2017,0:00:00,240574388,1640
1051,77 ST,2/27/2017,4:00:00,240574590,202
1052,77 ST,2/27/2017,8:00:00,240576406,1816
1053,77 ST,2/27/2017,12:00:00,77134629,3594
1054,77 ST,2/27/2017,16:00:00,240589083,6397
1055,77 ST,2/27/2017,20:00:00,55972703,4381
1056,77 ST,2/28/2017,0:00:00,240601192,2760
1057,77 ST,2/28/2017,4:00:00,240601426,234
1058,77 ST,2/28/2017,8:00:00,240603316,1890
1059,77 ST,2/28/2017,12:00:00,77152004,3791
1060,77 ST,2/28/2017,16:00:00,240616918,6867
1061,77 ST,2/28/2017,20:00:00,40711791,3843
1062,86 ST,1/1/2017,3:00:00,7327362,0
1063,86 ST,1/1/2017,7:00:00,1149531560,568
1064,86 ST,1/1/2017,11:00:00,1149533480,1920
1065,86 ST,1/1/2017,15:00:00,1149538670,5190
1066,86 ST,1/1/2017,19:00:00,1149545492,6822
1067,86 ST,1/1/2017,23:00:00,1149548978,3486
1068,86 ST,1/2/2017,3:00:00,1149550230,1252
1069,86 ST,1/2/2017,7:00:00,1149550584,354
1070,86 ST,1/2/2017,11:00:00,1149553202,2618
1071,86 ST,1/2/2017,15:00:00,1149561090,7888
1072,86 ST,1/2/2017,19:00:00,1031355427,8000
1073,86 ST,1/2/2017,23:00:00,1149578998,4873
1074,86 ST,1/3/2017,3:00:00,1149580406,1408
1075,86 ST,1/3/2017,7:00:00,1149581690,1284
1076,86 ST,1/3/2017,11:00:00,975822730,4753
1077,86 ST,1/3/2017,15:00:00,1149605155,8646
1078,86 ST,1/3/2017,19:00:00,975776652,6826
1079,86 ST,1/3/2017,23:00:00,1149631365,6779
1080,86 ST,1/4/2017,3:00:00,1149632782,1417
1081,86 ST,1/4/2017,7:00:00,1149634053,1271
1082,86 ST,1/4/2017,11:00:00,975844422,4735
1083,86 ST,1/4/2017,15:00:00,1149657535,8578
1084,86 ST,1/4/2017,19:00:00,975856045,8382
1085,86 ST,1/4/2017,23:00:00,1149683697,7390
1086,86 ST,1/5/2017,3:00:00,1149685225,1528
1087,86 ST,1/5/2017,7:00:00,1149686477,1252
1088,86 ST,1/5/2017,11:00:00,971021899,3889
1089,86 ST,1/5/2017,15:00:00,1149709852,8398
1090,86 ST,1/5/2017,19:00:00,975877246,8234
1091,86 ST,1/5/2017,23:00:00,1149735947,7748
1092,86 ST,1/6/2017,3:00:00,1149737584,1637
1093,86 ST,1/6/2017,7:00:00,1149738778,1194
1094,86 ST,1/6/2017,11:00:00,975886843,4493
1095,86 ST,1/6/2017,15:00:00,1122400846,7898
1096,86 ST,1/6/2017,19:00:00,973657935,7368
1097,86 ST,1/6/2017,23:00:00,1149788648,8762
1098,86 ST,1/7/2017,3:00:00,1149790957,2309
1099,86 ST,1/7/2017,7:00:00,1149791324,367
1100,86 ST,1/7/2017,11:00:00,1149794111,2787
1101,86 ST,1/7/2017,15:00:00,1149800451,6340
1102,86 ST,1/7/2017,19:00:00,1149810384,9933
1103,86 ST,1/7/2017,23:00:00,1149816483,6099
1104,86 ST,1/8/2017,3:00:00,1149818475,1992
1105,86 ST,1/8/2017,7:00:00,1149818796,321
1106,86 ST,1/8/2017,11:00:00,1149820706,1910
1107,86 ST,1/8/2017,15:00:00,1149826052,5346
1108,86 ST,1/8/2017,19:00:00,1149833704,7652
1109,86 ST,1/8/2017,23:00:00,1149837287,3583
1110,86 ST,1/9/2017,3:00:00,1149838353,1066
1111,86 ST,1/9/2017,7:00:00,1149839666,1313
1112,86 ST,1/9/2017,11:00:00,975929920,4678
1113,86 ST,1/9/2017,15:00:00,1149861460,7562
1114,86 ST,1/9/2017,19:00:00,975940481,7581
1115,86 ST,1/9/2017,23:00:00,1149885220,7019
1116,86 ST,1/10/2017,3:00:00,1149886376,1156
1117,86 ST,1/10/2017,7:00:00,1149887663,1287
1118,86 ST,1/10/2017,11:00:00,975949770,4608
1119,86 ST,1/10/2017,15:00:00,1149910403,8075
1120,86 ST,1/10/2017,19:00:00,1001841115,9198
1121,86 ST,1/10/2017,23:00:00,1149935243,7072
1122,86 ST,1/11/2017,3:00:00,1149936627,1384
1123,86 ST,1/11/2017,7:00:00,1149937879,1252
1124,86 ST,1/11/2017,11:00:00,975970600,4553
1125,86 ST,1/11/2017,15:00:00,1136769511,7366
1126,86 ST,1/11/2017,19:00:00,973731282,7372
1127,86 ST,1/11/2017,23:00:00,1149985839,7142
1128,86 ST,1/12/2017,3:00:00,1149987046,1207
1129,86 ST,1/12/2017,7:00:00,1149988382,1336
1130,86 ST,1/12/2017,11:00:00,1003302420,5317
1131,86 ST,1/12/2017,15:00:00,1150010901,8178
1132,86 ST,1/12/2017,19:00:00,976002185,8077
1133,86 ST,1/12/2017,23:00:00,1150036073,7571
1134,86 ST,1/13/2017,3:00:00,1150037434,1361
1135,86 ST,1/13/2017,7:00:00,1150038712,1278
1136,86 ST,1/13/2017,11:00:00,1003325898,5142
1137,86 ST,1/13/2017,15:00:00,1150061089,8732
1138,86 ST,1/13/2017,19:00:00,976023141,8290
1139,86 ST,1/13/2017,23:00:00,1150086190,7538
1140,86 ST,1/14/2017,3:00:00,1150087948,1758
1141,86 ST,1/14/2017,7:00:00,968912566,176
1142,86 ST,1/14/2017,11:00:00,1150091078,2954
1143,86 ST,1/14/2017,15:00:00,1150097658,6580
1144,86 ST,1/14/2017,19:00:00,1150107082,9424
1145,86 ST,1/14/2017,23:00:00,1150112655,5573
1146,86 ST,1/15/2017,3:00:00,1150114095,1440
1147,86 ST,1/15/2017,7:00:00,1150114349,254
1148,86 ST,1/15/2017,11:00:00,1150116175,1826
1149,86 ST,1/15/2017,15:00:00,1150121490,5315
1150,86 ST,1/15/2017,19:00:00,1150128972,7482
1151,86 ST,1/15/2017,23:00:00,1150132514,3542
1152,86 ST,1/16/2017,3:00:00,1150133541,1027
1153,86 ST,1/16/2017,7:00:00,1150134019,478
1154,86 ST,1/16/2017,11:00:00,1150138959,4940
1155,86 ST,1/16/2017,15:00:00,1150146569,7610
1156,86 ST,1/16/2017,19:00:00,1080552138,9274
1157,86 ST,1/16/2017,23:00:00,1150163928,5111
1158,86 ST,1/17/2017,3:00:00,1150164990,1062
1159,86 ST,1/17/2017,7:00:00,1150166366,1376
1160,86 ST,1/17/2017,11:00:00,976066687,4575
1161,86 ST,1/17/2017,15:00:00,1136975235,7265
1162,86 ST,1/17/2017,19:00:00,976077268,7510
1163,86 ST,1/17/2017,23:00:00,1150211506,6462
1164,86 ST,1/18/2017,3:00:00,1150212652,1146
1165,86 ST,1/18/2017,7:00:00,1150214059,1407
1166,86 ST,1/18/2017,11:00:00,976086386,4617
1167,86 ST,1/18/2017,15:00:00,1150236389,7945
1168,86 ST,1/18/2017,19:00:00,998493084,8480
1169,86 ST,1/18/2017,23:00:00,1150259897,6757
1170,86 ST,1/19/2017,3:00:00,1150261059,1162
1171,86 ST,1/19/2017,7:00:00,1150262263,1204
1172,86 ST,1/19/2017,11:00:00,976106247,4715
1173,86 ST,1/19/2017,15:00:00,1137061051,7136
1174,86 ST,1/19/2017,19:00:00,998515687,8422
1175,86 ST,1/19/2017,23:00:00,1150308501,6866
1176,86 ST,1/20/2017,3:00:00,1150309802,1301
1177,86 ST,1/20/2017,7:00:00,1150310913,1111
1178,86 ST,1/20/2017,11:00:00,1053264006,6805
1179,86 ST,1/20/2017,15:00:00,1150332142,8106
1180,86 ST,1/20/2017,19:00:00,998538334,8669
1181,86 ST,1/20/2017,23:00:00,1150355695,7045
1182,86 ST,1/21/2017,3:00:00,1150357380,1685
1183,86 ST,1/21/2017,7:00:00,1150357749,369
1184,86 ST,1/21/2017,11:00:00,1150361634,3885
1185,86 ST,1/21/2017,15:00:00,1109728746,8045
1186,86 ST,1/21/2017,19:00:00,1150381349,9618
1187,86 ST,1/21/2017,23:00:00,1150387436,6087
1188,86 ST,1/22/2017,3:00:00,1150389109,1673
1189,86 ST,1/22/2017,7:00:00,1150389392,283
1190,86 ST,1/22/2017,11:00:00,1150391291,1899
1191,86 ST,1/22/2017,15:00:00,1150396619,5328
1192,86 ST,1/22/2017,19:00:00,1150403567,6948
1193,86 ST,1/22/2017,23:00:00,1150407179,3612
1194,86 ST,1/23/2017,3:00:00,1150408060,881
1195,86 ST,1/23/2017,7:00:00,1150409213,1153
1196,86 ST,1/23/2017,11:00:00,1003505495,5176
1197,86 ST,1/23/2017,15:00:00,1150429934,7362
1198,86 ST,1/23/2017,19:00:00,1025923472,8659
1199,86 ST,1/23/2017,23:00:00,1150450749,5331
1200,86 ST,1/24/2017,3:00:00,1150451726,977
1201,86 ST,1/24/2017,7:00:00,1150452932,1206
1202,86 ST,1/24/2017,11:00:00,1003526089,5188
1203,86 ST,1/24/2017,15:00:00,1150474367,7700
1204,86 ST,1/24/2017,19:00:00,998606012,8115
1205,86 ST,1/24/2017,23:00:00,1150496700,6251
1206,86 ST,1/25/2017,3:00:00,1150497807,1107
1207,86 ST,1/25/2017,7:00:00,1150499012,1205
1208,86 ST,1/25/2017,11:00:00,976205435,4541
1209,86 ST,1/25/2017,15:00:00,1150520136,6940
1210,86 ST,1/25/2017,19:00:00,976215696,7559
1211,86 ST,1/25/2017,23:00:00,1150543759,6704
1212,86 ST,1/26/2017,3:00:00,1150545062,1303
1213,86 ST,1/26/2017,7:00:00,1150546198,1136
1214,86 ST,1/26/2017,11:00:00,1003569965,5193
1215,86 ST,1/26/2017,15:00:00,1150568155,8054
1216,86 ST,1/26/2017,19:00:00,976235171,7480
1217,86 ST,1/26/2017,23:00:00,1150591720,6771
1218,86 ST,1/27/2017,3:00:00,1150592922,1202
1219,86 ST,1/27/2017,7:00:00,1150594013,1091
1220,86 ST,1/27/2017,11:00:00,1003591868,4867
1221,86 ST,1/27/2017,15:00:00,1150615446,8574
1222,86 ST,1/27/2017,19:00:00,998672270,8484
1223,86 ST,1/27/2017,23:00:00,1150639722,7746
1224,86 ST,1/28/2017,3:00:00,1150641336,1614
1225,86 ST,1/28/2017,7:00:00,1150641693,357
1226,86 ST,1/28/2017,11:00:00,1150644573,2880
1227,86 ST,1/28/2017,15:00:00,1150651312,6739
1228,86 ST,1/28/2017,19:00:00,1150660502,9190
1229,86 ST,1/28/2017,23:00:00,1150666016,5514
1230,86 ST,1/29/2017,3:00:00,1150667549,1533
1231,86 ST,1/29/2017,7:00:00,1150667809,260
1232,86 ST,1/29/2017,11:00:00,1150669664,1855
1233,86 ST,1/29/2017,15:00:00,1150675176,5512
1234,86 ST,1/29/2017,19:00:00,1150682215,7039
1235,86 ST,1/29/2017,23:00:00,1150685663,3448
1236,86 ST,1/30/2017,3:00:00,1150686470,807
1237,86 ST,1/30/2017,7:00:00,1150687614,1144
1238,86 ST,1/30/2017,11:00:00,984297238,4620
1239,86 ST,1/30/2017,15:00:00,1131366897,7085
1240,86 ST,1/30/2017,19:00:00,976295919,7631
1241,86 ST,1/30/2017,23:00:00,1150731192,6312
1242,86 ST,1/31/2017,3:00:00,1150732188,996
1243,86 ST,1/31/2017,7:00:00,1150733385,1197
1244,86 ST,1/31/2017,11:00:00,1003660863,5350
1245,86 ST,1/31/2017,15:00:00,1150755182,7723
1246,86 ST,1/31/2017,19:00:00,976315047,7329
1247,86 ST,1/31/2017,23:00:00,1150777607,6371
1248,86 ST,2/1/2017,3:00:00,1150778648,1041
1249,86 ST,2/1/2017,7:00:00,1150779827,1179
1250,86 ST,2/1/2017,11:00:00,1003682717,5266
1251,86 ST,2/1/2017,15:00:00,1150801640,7845
1252,86 ST,2/1/2017,19:00:00,998762452,8411
1253,86 ST,2/1/2017,23:00:00,1150825140,7004
1254,86 ST,2/2/2017,3:00:00,1150826209,1069
1255,86 ST,2/2/2017,7:00:00,1150827357,1148
1256,86 ST,2/2/2017,11:00:00,976343431,4465
1257,86 ST,2/2/2017,15:00:00,1150849421,8024
1258,86 ST,2/2/2017,19:00:00,998784978,8514
1259,86 ST,2/2/2017,23:00:00,1150873116,6962
1260,86 ST,2/3/2017,3:00:00,1150874243,1127
1261,86 ST,2/3/2017,7:00:00,1150875268,1025
1262,86 ST,2/3/2017,11:00:00,1003727446,5051
1263,86 ST,2/3/2017,15:00:00,1150896839,8470
1264,86 ST,2/3/2017,19:00:00,1001535845,7218
1265,86 ST,2/3/2017,23:00:00,1150921319,7651
1266,86 ST,2/4/2017,3:00:00,1150922921,1602
1267,86 ST,2/4/2017,7:00:00,1150923248,327
1268,86 ST,2/4/2017,11:00:00,1150926122,2874
1269,86 ST,2/4/2017,15:00:00,1150932587,6465
1270,86 ST,2/4/2017,19:00:00,1129379244,8147
1271,86 ST,2/4/2017,23:00:00,1150947312,5566
1272,86 ST,2/5/2017,3:00:00,1150948781,1469
1273,86 ST,2/5/2017,7:00:00,1150949034,253
1274,86 ST,2/5/2017,11:00:00,1150950859,1825
1275,86 ST,2/5/2017,15:00:00,1150955775,4916
1276,86 ST,2/5/2017,19:00:00,1150962861,7086
1277,86 ST,2/5/2017,23:00:00,1150966261,3400
1278,86 ST,2/6/2017,3:00:00,1150967286,1025
1279,86 ST,2/6/2017,7:00:00,1150968342,1056
1280,86 ST,2/6/2017,11:00:00,1003860795,4401
1281,86 ST,2/6/2017,15:00:00,1129420820,6322
1282,86 ST,2/6/2017,19:00:00,1026309697,8021
1283,86 ST,2/6/2017,23:00:00,1151010709,6251
1284,86 ST,2/7/2017,3:00:00,1151011893,1184
1285,86 ST,2/7/2017,7:00:00,1151013132,1239
1286,86 ST,2/7/2017,11:00:00,1003879966,4640
1287,86 ST,2/7/2017,15:00:00,1151034499,7293
1288,86 ST,2/7/2017,19:00:00,1003890611,7733
1289,86 ST,2/7/2017,23:00:00,1151057317,6506
1290,86 ST,2/8/2017,3:00:00,1151058479,1162
1291,86 ST,2/8/2017,7:00:00,1151059722,1243
1292,86 ST,2/8/2017,11:00:00,1003899849,4649
1293,86 ST,2/8/2017,15:00:00,1116199867,6303
1294,86 ST,2/8/2017,19:00:00,1003910933,7925
1295,86 ST,2/8/2017,23:00:00,1151105779,6981
1296,86 ST,2/9/2017,3:00:00,1151107023,1244
1297,86 ST,2/9/2017,7:00:00,1151107877,854
1298,86 ST,2/9/2017,11:00:00,1103565571,6050
1299,86 ST,2/9/2017,15:00:00,1151120758,4887
1300,86 ST,2/9/2017,19:00:00,1129546080,7858
1301,86 ST,2/9/2017,23:00:00,1151133198,3633
1302,86 ST,2/10/2017,3:00:00,1151134183,985
1303,86 ST,2/10/2017,7:00:00,1151135313,1130
1304,86 ST,2/10/2017,11:00:00,999028466,4003
1305,86 ST,2/10/2017,15:00:00,1116259092,6347
1306,86 ST,2/10/2017,19:00:00,1003943488,7888
1307,86 ST,2/10/2017,23:00:00,1151181310,7897
1308,86 ST,2/11/2017,3:00:00,1151182961,1651
1309,86 ST,2/11/2017,7:00:00,1151183276,315
1310,86 ST,2/11/2017,11:00:00,1151186057,2781
1311,86 ST,2/11/2017,15:00:00,1151192724,6667
1312,86 ST,2/11/2017,19:00:00,1129611066,8262
1313,86 ST,2/11/2017,23:00:00,1151207853,5916
1314,86 ST,2/12/2017,3:00:00,1151209393,1540
1315,86 ST,2/12/2017,7:00:00,1151209650,257
1316,86 ST,2/12/2017,11:00:00,1151211381,1731
1317,86 ST,2/12/2017,15:00:00,1151216160,4779
1318,86 ST,2/12/2017,19:00:00,1151222595,6435
1319,86 ST,2/12/2017,23:00:00,1151225759,3164
1320,86 ST,2/13/2017,3:00:00,1151226603,844
1321,86 ST,2/13/2017,7:00:00,1151227735,1132
1322,86 ST,2/13/2017,11:00:00,1003974137,4560
1323,86 ST,2/13/2017,15:00:00,1151247736,6731
1324,86 ST,2/13/2017,19:00:00,1003985159,7789
1325,86 ST,2/13/2017,23:00:00,1151270730,6862
1326,86 ST,2/14/2017,3:00:00,1151271935,1205
1327,86 ST,2/14/2017,7:00:00,1151273233,1298
1328,86 ST,2/14/2017,11:00:00,1003994603,4502
1329,86 ST,2/14/2017,15:00:00,1151295066,8068
1330,86 ST,2/14/2017,19:00:00,976550259,8140
1331,86 ST,2/14/2017,23:00:00,1151319107,6485
1332,86 ST,2/15/2017,3:00:00,1151320598,1491
1333,86 ST,2/15/2017,7:00:00,1151321843,1245
1334,86 ST,2/15/2017,11:00:00,1003953843,5191
1335,86 ST,2/15/2017,15:00:00,1151343504,7979
1336,86 ST,2/15/2017,19:00:00,999030548,8400
1337,86 ST,2/15/2017,23:00:00,1151366696,6613
1338,86 ST,2/16/2017,3:00:00,1151367997,1301
1339,86 ST,2/16/2017,7:00:00,1151369123,1126
1340,86 ST,2/16/2017,11:00:00,1003976355,5376
1341,86 ST,2/16/2017,15:00:00,1151390941,8104
1342,86 ST,2/16/2017,19:00:00,999052929,8317
1343,86 ST,2/16/2017,23:00:00,1151414423,7202
1344,86 ST,2/17/2017,3:00:00,1151415751,1328
1345,86 ST,2/17/2017,6:12:00,204225898,224
1346,86 ST,2/17/2017,7:00:00,1151416793,818
1347,86 ST,2/17/2017,11:00:00,1077164768,7560
1348,86 ST,2/17/2017,15:00:00,1138098715,8069
1349,86 ST,2/17/2017,19:00:00,1026543346,9104
1350,86 ST,2/17/2017,23:00:00,1151461608,7052
1351,86 ST,2/18/2017,3:00:00,1151463205,1597
1352,86 ST,2/18/2017,7:00:00,1151463546,341
1353,86 ST,2/18/2017,11:00:00,1151466327,2781
1354,86 ST,2/18/2017,15:00:00,1138130150,5863
1355,86 ST,2/18/2017,19:00:00,1138138998,8848
1356,86 ST,2/18/2017,23:00:00,1151489423,6267
1357,86 ST,2/19/2017,3:00:00,1151490999,1576
1358,86 ST,2/19/2017,7:00:00,1151491264,265
1359,86 ST,2/19/2017,11:00:00,1151493314,2050
1360,86 ST,2/19/2017,15:00:00,1151499296,5982
1361,86 ST,2/19/2017,19:00:00,1138160905,7910
1362,86 ST,2/19/2017,23:00:00,1151512083,3974
1363,86 ST,2/20/2017,3:00:00,1151513065,982
1364,86 ST,2/20/2017,7:00:00,1151513418,353
1365,86 ST,2/20/2017,11:00:00,1151517456,4038
1366,86 ST,2/20/2017,15:00:00,1138175105,6218
1367,86 ST,2/20/2017,19:00:00,1084712075,8587
